f_wood,f_foamboard,spheres_s,spheres_m,spheres_l,cotton_s,cotton_m,cotton_l,jute_s,jute_m,jute_l,sand_s,sand_m,sand_l
16,7,11,11,10,7,13,10,10,7,7,11,11,8
16,7,11,13,12,7,13,10,10,7,7,10,12,8
16,7,11,15,13,7,13,10,10,7,7,9,12,7
16,7,11,17,13,7,13,10,10,7,7,9,11,7
16,7,10,18,13,7,13,10,10,7,7,8,11,7
16,7,10,20,13,7,13,10,10,7,7,8,10,7
16,7,10,22,13,7,13,10,10,7,7,8,10,7
16,7,10,24,13,7,13,10,10,7,7,0,10,7
16,7,9,26,14,7,13,10,10,7,7,8,9,7
16,7,9,24,14,7,13,10,10,7,7,8,9,7
16,7,9,23,12,7,13,10,10,7,7,8,8,7
16,7,9,21,10,7,13,10,10,7,7,8,8,7
16,7,8,20,8,7,13,10,10,7,7,8,8,7
16,7,8,19,8,7,13,10,10,7,7,8,8,0
16,7,8,17,8,7,13,10,10,7,7,8,9,7
16,7,8,16,9,7,13,10,10,7,7,8,9,7
16,7,8,16,9,7,13,10,10,7,7,8,9,7
16,7,8,15,10,7,13,10,10,7,7,8,9,7
16,7,0,14,10,7,13,10,10,7,7,8,9,7
16,7,8,15,10,7,13,10,10,7,7,8,9,7
16,7,8,16,11,7,13,10,10,7,7,8,9,7
16,7,8,16,13,7,13,10,0,7,6,8,9,7
16,7,8,17,13,7,13,10,10,0,6,8,9,7
16,7,8,18,14,7,13,10,10,7,6,8,9,7
16,7,8,19,15,7,13,10,10,7,6,8,9,7
16,7,8,18,15,7,13,10,10,7,6,8,9,7
16,7,8,17,14,7,13,10,10,7,6,8,9,7
16,7,8,16,13,7,13,10,10,7,6,8,10,7
16,7,8,14,13,7,13,10,11,7,6,8,9,7
16,7,8,13,13,7,13,10,12,7,6,8,9,7
16,7,8,12,11,0,13,10,12,7,6,8,9,7
16,7,8,11,10,7,13,10,13,7,0,8,8,7
0,7,8,10,9,7,13,10,14,7,6,8,8,7
16,7,8,10,8,7,13,10,14,7,6,8,8,7
16,7,8,10,8,7,0,10,15,7,6,8,7,7
16,7,8,11,8,7,13,10,16,7,6,8,7,7
16,7,8,12,8,7,13,10,17,7,6,8,7,7
16,7,8,13,9,7,13,10,17,7,6,8,7,7
16,7,8,14,9,7,13,10,17,7,6,8,7,7
16,0,8,15,10,7,13,10,17,7,6,7,7,7
16,7,8,16,11,7,13,10,17,7,6,7,7,7
16,7,8,17,11,7,13,10,17,7,6,8,7,7
16,7,8,19,12,7,13,10,17,7,6,8,7,7
16,7,8,19,12,7,13,10,17,7,6,8,7,7
16,7,8,0,13,7,13,0,17,7,6,9,8,7
16,7,8,19,15,7,13,10,17,7,6,9,8,7
16,7,9,19,15,7,13,10,17,7,6,9,9,7
16,7,9,19,15,7,13,10,17,7,6,9,10,7
16,7,9,19,15,7,13,10,17,7,6,9,10,7
16,7,9,19,15,7,13,10,17,7,6,9,11,7
16,7,9,20,15,7,13,10,17,7,6,9,11,7
16,7,9,20,16,7,13,10,17,7,6,9,12,7
16,7,8,20,16,7,13,10,17,7,6,9,13,7
16,7,8,21,16,7,13,10,17,7,6,10,13,7
16,7,8,21,16,7,13,10,17,7,6,10,0,7
16,7,8,21,16,7,13,10,17,7,6,11,13,7
16,7,8,22,16,7,13,10,17,7,6,12,13,7
16,7,7,22,16,7,13,10,17,7,6,12,12,7
16,7,7,22,17,7,13,10,17,7,6,13,12,7
16,7,7,22,15,7,13,10,17,7,6,14,11,7
16,7,8,22,14,7,13,10,17,7,6,14,11,7
16,7,8,20,14,7,13,10,17,7,6,14,11,7
16,7,9,18,14,7,13,10,17,7,6,13,10,7
16,7,10,17,14,7,13,10,17,7,6,13,9,7
15,7,11,16,14,7,13,10,17,7,6,12,9,0
15,7,12,14,0,7,13,10,17,7,6,11,8,7
15,7,13,13,14,7,13,10,17,7,6,9,8,7
14,7,14,11,15,7,13,10,17,7,6,9,8,7
14,7,15,10,16,7,13,10,17,7,6,8,7,7
14,7,16,8,18,7,13,10,17,7,6,7,7,7
13,7,16,6,20,7,13,10,17,7,6,7,7,7
13,7,16,6,19,7,13,10,17,7,6,7,7,7
13,7,15,6,19,7,13,10,17,7,6,0,7,7
13,7,14,6,18,7,13,10,17,0,6,6,7,7
13,7,13,6,17,7,13,10,17,7,6,6,7,7
13,7,12,6,16,7,13,10,17,7,6,6,6,7
13,7,12,6,15,7,13,10,17,7,7,7,6,7
13,7,11,6,14,7,13,10,17,7,7,8,6,7
13,7,10,6,13,7,13,10,17,7,7,9,6,7
13,7,9,6,11,7,13,10,0,7,7,10,6,7
13,7,8,6,10,7,13,10,17,7,7,10,6,7
13,7,8,6,10,0,13,10,17,7,7,10,6,7
13,7,8,7,10,7,13,10,17,7,7,10,6,7
13,7,7,8,10,7,13,10,17,7,0,11,6,7
13,7,7,9,10,7,13,10,17,7,7,12,6,7
13,7,7,10,11,7,0,10,17,7,7,13,6,7
0,7,7,11,12,7,13,10,17,7,7,13,6,7
13,7,7,12,13,7,13,10,17,7,7,13,6,7
13,7,7,13,15,7,13,10,17,7,7,13,6,7
13,7,7,14,16,7,13,10,17,7,7,12,6,7
13,0,0,15,17,7,13,10,17,7,8,13,7,7
13,7,7,15,19,7,13,10,17,7,8,14,7,7
13,7,7,15,20,7,13,10,17,7,8,14,8,7
13,7,7,15,21,7,13,10,17,7,8,14,8,7
13,7,7,15,23,7,13,10,17,7,8,13,9,7
13,7,7,15,23,7,13,0,17,7,8,13,9,7
13,7,8,15,23,7,13,10,17,7,8,12,9,7
13,7,8,15,23,7,13,10,17,7,8,12,10,7
13,7,9,15,23,7,13,10,17,7,8,11,10,7
13,7,9,15,22,7,13,10,17,7,8,11,10,7
13,7,9,15,21,7,13,10,17,7,8,11,10,7
13,7,10,15,20,7,13,10,17,7,8,11,10,7
13,7,10,15,19,7,13,10,17,7,8,11,10,7
13,7,10,16,18,7,13,10,17,7,8,11,10,7
13,7,9,17,17,7,13,10,17,7,8,11,10,7
13,7,9,16,16,7,13,10,17,7,8,11,10,7
13,7,8,16,15,7,13,10,17,7,8,10,10,7
13,7,8,16,14,7,13,10,17,7,8,10,10,7
13,7,7,15,14,7,13,10,17,7,8,10,10,7
13,7,7,14,16,7,13,10,17,7,8,10,10,8
13,7,6,14,17,7,13,10,17,7,8,9,10,8
13,7,6,13,18,7,13,10,17,7,8,9,10,9
13,7,6,12,19,7,13,10,17,7,7,9,12,9
13,7,7,11,19,7,13,10,17,7,7,8,14,9
13,7,7,10,20,7,13,10,17,7,7,8,15,10
13,7,7,10,20,7,13,10,17,7,7,8,15,10
13,7,8,10,20,7,13,10,17,7,7,8,15,10
13,7,8,11,21,7,13,10,17,7,6,8,14,10
13,7,9,12,19,7,13,10,17,6,6,8,14,11
13,7,9,13,18,7,13,10,17,6,6,8,13,0
13,7,10,13,17,7,13,10,17,6,6,8,13,12
13,7,11,14,16,7,13,10,17,6,6,7,12,12
13,7,11,15,16,7,13,10,17,6,6,7,10,13
13,7,11,16,16,7,13,10,17,6,6,7,9,13
13,7,10,17,16,7,13,10,17,6,6,7,7,13
13,7,10,17,16,7,13,10,17,0,6,7,0,14
13,7,9,17,17,7,13,10,17,6,6,7,8,14
13,7,9,17,18,7,13,10,17,6,6,7,8,15
13,7,9,17,19,7,13,10,17,6,6,7,9,15
13,7,9,17,20,7,13,10,17,6,6,7,9,15
13,7,8,16,21,7,13,10,16,6,6,6,10,15
13,7,8,16,22,7,13,10,15,6,7,7,10,14
13,7,8,16,23,0,13,10,14,6,7,8,11,13
13,7,8,16,24,7,13,10,13,6,7,8,11,12
13,7,9,0,25,7,13,10,12,6,7,9,11,12
13,7,9,16,26,7,13,10,11,6,7,10,11,11
13,7,10,16,26,6,0,10,10,6,7,11,12,10
0,7,10,16,26,6,13,10,9,6,7,11,12,10
13,7,10,16,26,6,13,10,8,6,0,12,12,9
13,7,10,16,24,6,13,10,7,6,7,13,12,8
13,7,10,16,22,6,13,10,0,6,7,14,13,8
13,0,10,16,22,6,13,10,7,6,7,14,13,8
13,7,10,16,22,6,13,10,7,6,6,14,13,8
13,7,10,15,21,6,13,10,7,6,6,14,13,8
13,7,10,15,19,6,13,10,7,6,6,14,13,8
13,7,10,15,18,6,13,10,8,6,6,14,13,8
13,7,10,14,17,6,13,0,8,6,6,14,13,9
13,7,10,14,16,6,13,10,8,6,6,14,13,9
13,7,10,14,14,6,13,10,9,6,6,14,13,9
13,7,10,13,15,6,13,10,9,6,6,13,12,10
13,7,11,13,15,6,13,10,9,6,6,0,11,10
13,7,11,13,14,6,13,10,10,6,6,12,11,10
13,7,11,13,12,6,13,10,10,6,6,12,11,10
13,7,11,13,12,6,13,10,10,6,6,11,11,11
13,7,11,13,12,6,13,10,10,6,6,11,11,10
13,7,12,12,12,6,13,10,10,6,6,10,11,10
13,7,12,11,12,6,13,10,10,6,6,9,11,10
13,7,12,11,11,6,13,10,10,6,6,9,11,10
13,7,12,10,11,6,13,10,10,6,6,8,11,9
13,7,12,10,11,6,13,10,10,6,6,8,12,9
13,7,0,9,11,6,13,10,10,6,6,8,13,8
13,7,12,9,11,6,13,10,10,6,6,7,13,8
13,7,11,8,12,6,13,10,10,6,6,7,13,7
13,7,11,8,13,6,13,10,10,6,6,7,12,7
13,7,10,8,13,6,13,10,10,6,6,7,12,7
13,7,10,8,13,6,13,10,9,6,6,7,12,7
13,7,9,8,14,6,13,10,9,6,6,8,12,7
13,7,9,8,15,6,13,10,9,6,6,9,12,7
13,7,8,8,16,6,13,10,9,6,6,9,12,7
13,7,8,8,16,6,13,10,9,6,6,10,12,7
13,7,8,8,17,6,13,10,9,6,6,11,12,7
13,7,9,8,17,6,13,10,9,6,6,11,12,7
13,7,10,8,17,6,13,10,9,6,6,11,12,7
13,7,11,8,18,6,13,10,9,6,7,10,12,7
13,7,12,9,18,6,13,10,9,6,7,10,12,7
13,7,13,10,18,6,13,10,9,6,7,10,12,7
13,7,14,11,18,6,13,10,9,0,7,9,12,7
13,7,14,12,18,6,13,10,9,6,7,8,12,8
13,7,14,14,18,6,13,10,9,6,7,7,11,9
13,7,15,15,18,6,13,10,9,6,7,6,10,9
13,7,14,15,18,6,13,10,9,6,7,6,10,9
13,7,13,15,18,6,13,10,9,6,7,6,9,10
13,7,13,16,19,6,13,10,9,6,7,6,9,10
13,7,12,16,20,6,13,10,9,6,7,6,8,10
13,7,10,15,21,0,13,10,9,6,7,6,7,11
13,7,9,14,20,6,13,10,9,6,7,6,7,11
13,7,9,13,19,6,13,10,9,7,7,6,6,10
13,7,9,12,18,6,0,10,9,8,7,6,6,9
0,7,8,12,18,6,13,10,9,8,7,8,6,10
13,7,8,11,17,6,13,10,9,9,7,9,6,12
13,7,7,12,16,6,13,10,9,10,7,11,7,13
13,7,7,12,15,6,13,10,9,10,0,12,7,14
13,0,7,12,14,6,13,9,9,11,7,14,8,15
13,7,7,12,13,6,13,9,9,12,7,15,8,16
13,7,7,12,11,6,13,9,9,13,7,17,0,17
13,7,7,13,13,6,13,9,0,13,7,18,9,17
13,7,7,13,15,6,13,9,9,13,7,19,9,19
13,7,7,13,14,6,13,9,9,13,7,19,10,20
13,7,7,13,14,6,13,0,9,13,7,19,10,19
13,7,8,13,14,6,13,9,9,13,7,18,10,18
13,7,8,13,15,6,13,9,9,13,7,18,10,18
13,7,8,13,16,6,13,9,9,13,7,17,10,18
13,7,8,13,18,6,13,9,9,13,6,17,10,18
13,7,8,13,21,6,13,9,9,13,6,17,10,17
13,7,9,13,23,6,13,9,9,13,6,16,10,17
13,7,9,12,24,6,13,9,9,13,6,15,10,0
13,7,10,12,24,6,13,9,9,13,6,15,10,16
13,7,11,12,27,6,13,9,9,13,6,14,10,15
13,7,12,11,29,6,13,9,9,13,6,14,10,14
13,7,12,0,31,6,13,9,9,13,6,14,10,13
13,7,13,11,32,6,13,9,9,13,6,14,10,12
13,7,13,10,34,6,13,9,9,13,6,15,10,11
13,7,13,10,34,6,13,9,9,13,6,15,10,10
13,7,13,9,0,6,13,9,9,13,6,15,10,9
13,7,12,9,34,6,13,9,9,13,6,15,10,8
13,7,11,9,31,6,13,9,9,13,6,16,10,7
13,7,10,10,28,6,13,9,9,13,6,17,10,7
13,7,9,10,26,6,13,9,9,13,6,18,10,7
13,7,8,10,23,6,13,9,9,13,6,19,10,8
13,7,7,9,21,6,13,9,9,13,6,19,10,10
13,7,6,9,18,6,13,9,9,13,6,20,10,11
13,7,7,8,15,6,13,9,9,13,6,20,10,12
13,7,8,8,13,6,13,9,9,13,6,19,10,13
13,7,9,8,10,6,13,9,9,13,6,19,10,14
13,7,10,7,8,6,13,9,9,13,6,18,11,14
13,7,11,7,8,6,13,9,9,13,6,17,11,15
13,7,12,7,8,6,13,9,9,13,6,16,11,16
13,7,13,6,8,6,13,9,9,13,6,15,11,17
13,7,14,6,8,6,13,9,9,13,6,14,11,16
13,7,15,6,8,6,13,9,9,13,6,13,11,15
13,7,15,7,8,6,13,9,9,13,6,12,11,14
13,7,14,7,8,6,13,9,9,13,6,11,12,13
13,7,13,7,8,6,13,9,9,13,6,10,12,13
13,7,12,7,8,6,13,9,9,13,6,9,11,13
13,7,11,7,8,6,13,9,9,0,6,8,11,14
13,7,11,7,9,0,13,9,9,12,6,10,11,13
13,7,10,8,10,6,13,9,9,12,6,11,10,13
13,7,10,8,11,6,13,9,9,12,6,12,11,13
13,7,9,8,12,6,0,9,9,12,6,14,11,13
0,7,9,8,13,6,13,9,9,12,6,15,11,13
13,7,9,8,14,6,13,9,9,11,6,15,12,14
13,7,9,9,15,6,13,9,9,11,6,15,12,14
13,7,9,9,16,6,13,9,8,11,6,15,13,14
13,0,10,10,17,6,13,9,8,11,0,15,14,13
13,7,10,10,18,6,13,9,8,11,6,16,15,12
13,7,10,10,18,6,13,9,8,11,6,15,16,11
13,7,10,10,18,6,13,9,8,11,6,13,17,11
13,7,10,11,17,6,13,9,0,11,6,12,17,10
13,7,10,11,16,6,13,9,8,11,6,11,17,10
13,7,10,11,15,6,13,0,8,11,6,10,17,9
13,7,9,11,15,6,13,9,8,11,6,10,17,9
13,7,9,11,15,6,13,9,8,11,6,10,17,8
13,7,9,12,15,6,13,9,8,11,6,10,17,8
13,7,9,13,14,6,13,9,8,11,6,11,16,8
13,7,8,14,14,6,13,9,8,11,6,11,16,9
13,7,9,15,14,6,13,9,8,11,6,11,15,9
13,7,9,17,15,6,13,9,8,11,6,12,15,9
13,7,10,18,15,6,13,9,9,11,6,12,14,9
13,7,11,20,15,6,13,9,10,11,6,12,14,9
13,7,13,21,15,6,13,9,11,11,6,13,13,9
13,7,14,23,14,6,13,9,13,11,6,13,13,9
14,7,15,24,14,6,13,9,14,11,6,0,12,9
14,7,16,25,13,6,13,9,15,11,6,13,11,9
15,7,17,25,12,6,13,9,17,11,6,13,0,9
15,7,19,26,12,7,13,9,18,11,6,13,11,9
16,7,19,27,11,7,13,9,19,11,6,13,10,9
16,7,19,27,11,8,13,9,21,11,6,13,10,9
17,7,19,27,10,8,13,9,21,11,6,13,9,9
17,7,18,27,10,9,13,9,21,11,6,13,9,9
18,7,18,27,10,9,13,9,21,11,6,13,8,9
18,7,17,27,11,10,13,9,21,11,6,13,8,9
18,7,0,27,11,10,13,9,20,11,6,13,8,9
18,7,16,26,11,11,13,9,19,11,6,13,7,9
18,7,16,25,11,11,13,9,18,11,6,13,7,9
18,7,15,24,11,11,13,9,17,11,6,13,7,9
18,7,15,23,11,11,13,9,17,11,6,12,7,9
18,7,14,22,11,11,13,9,16,11,7,12,7,9
18,7,14,21,11,11,13,9,15,11,7,11,7,9
18,7,14,20,11,11,13,9,14,11,7,11,7,10
18,7,14,19,11,11,13,9,13,11,7,11,7,10
18,7,13,18,11,11,13,9,13,11,7,10,7,10
18,7,13,18,11,11,13,9,13,11,7,10,7,10
18,7,12,18,11,11,13,9,13,11,7,9,7,10
18,7,12,18,11,11,13,9,12,11,7,9,7,10
18,7,12,18,11,11,13,9,12,11,7,9,7,10
18,7,11,19,12,11,13,9,12,11,7,10,7,10
18,7,11,20,13,11,13,9,11,0,7,11,7,10
18,7,10,21,14,11,13,9,11,11,7,11,7,9
18,7,10,22,14,11,13,9,11,11,8,11,7,9
18,7,10,23,15,11,0,9,10,11,8,11,7,9
18,7,10,24,16,11,13,9,10,11,8,10,7,8
18,7,10,25,17,0,13,9,10,11,8,10,7,0
18,7,10,26,17,11,13,9,10,11,7,10,7,8
18,7,10,27,18,11,13,9,10,11,7,10,7,7
18,0,10,29,18,11,13,9,9,11,7,11,7,7
0,7,10,29,18,11,13,9,9,11,7,11,7,7
18,7,10,29,17,11,13,9,9,11,7,10,8,7
18,7,10,29,16,11,13,9,9,11,6,11,8,7
18,7,10,29,15,11,13,9,9,11,0,12,8,7
18,7,10,28,17,11,13,9,8,11,6,13,8,7
18,7,10,27,19,11,13,0,8,11,6,13,9,7
18,7,10,26,19,11,13,9,8,11,6,14,9,6
18,7,10,25,19,11,13,9,7,11,6,15,10,6
18,7,10,24,19,11,13,9,7,11,6,16,10,6
18,7,10,23,19,11,13,9,7,11,6,16,11,6
18,7,10,22,20,11,13,9,7,11,6,15,11,6
18,7,10,21,20,11,13,9,7,11,6,15,12,7
18,7,10,20,21,11,13,9,7,11,6,16,12,7
18,7,10,19,21,11,13,9,7,11,6,16,13,8
18,7,10,19,18,11,13,9,7,11,6,16,13,9
18,7,10,19,15,11,13,9,7,11,6,16,13,10
18,7,10,19,14,11,13,9,7,11,6,16,12,10
18,7,10,19,13,11,13,9,7,11,6,16,11,11
18,7,10,17,12,11,13,9,7,11,6,16,11,12
18,7,10,16,0,11,13,9,6,11,6,16,10,13
18,7,10,15,11,11,13,9,6,11,6,16,10,13
18,7,10,14,12,11,13,9,6,11,6,16,9,13
18,7,11,13,12,11,13,9,6,11,6,16,8,13
18,7,11,11,13,11,13,9,6,11,6,15,8,12
18,7,12,10,13,11,13,9,6,11,6,14,7,12
18,7,12,9,13,11,13,9,6,11,6,15,7,12
18,7,12,8,14,11,13,9,6,11,6,15,7,11
18,7,13,8,14,11,13,9,6,11,6,14,7,11
18,7,13,9,15,11,13,9,0,11,6,14,7,11
18,7,14,11,14,11,13,9,6,11,6,13,7,11
18,7,14,0,14,11,13,9,6,11,6,12,7,11
18,7,14,11,14,11,13,9,6,11,6,11,8,11
18,7,14,12,14,11,13,9,6,11,6,10,8,11
18,7,14,12,14,11,13,9,6,11,6,12,9,11
18,7,14,13,14,11,13,9,6,11,6,14,10,11
18,7,13,13,14,11,13,9,6,11,6,14,10,11
18,7,12,14,14,11,13,9,6,11,6,14,11,11
18,7,11,13,14,11,13,9,6,11,6,16,11,10
18,7,11,12,14,11,13,9,6,11,6,17,12,10
18,7,10,10,15,11,13,9,6,11,6,19,13,10
18,7,9,10,16,11,13,9,6,11,6,21,13,10
18,7,9,9,16,11,13,9,6,11,6,23,0,10
18,7,8,9,17,11,13,9,6,0,6,25,12,9
18,7,7,9,18,11,13,9,6,11,6,23,12,9
18,7,6,8,20,11,13,9,6,11,6,22,12,9
18,7,0,8,21,11,0,9,6,11,6,21,12,9
18,7,6,7,22,11,13,9,6,11,6,19,12,9
18,7,6,7,23,0,13,9,6,11,6,17,11,9
18,7,6,7,25,11,13,9,6,11,6,15,11,9
18,7,6,7,25,11,13,9,6,11,6,13,11,9
18,0,6,7,25,11,13,9,6,11,6,12,11,9
0,7,6,8,25,11,13,9,6,11,6,10,11,9
18,7,6,9,25,11,13,9,6,11,6,8,11,9
18,7,6,10,23,11,13,9,7,11,6,7,11,9
18,7,6,11,21,11,13,9,7,11,0,7,11,9
18,7,6,12,19,11,13,9,8,11,6,7,11,9
18,7,6,13,17,11,13,0,8,11,6,7,10,9
18,7,6,14,16,11,13,9,8,11,6,7,10,9
18,7,6,15,14,11,13,9,9,11,6,7,10,9
18,7,7,16,12,11,13,9,9,11,6,7,9,9
18,7,7,15,10,11,13,9,10,11,6,7,9,0
18,7,7,14,10,11,13,9,10,11,6,0,9,9
18,7,8,13,9,11,13,9,10,11,6,7,8,9
18,7,8,12,10,11,13,9,10,11,6,7,8,9
18,7,8,11,12,11,13,9,10,11,6,7,8,9
18,7,9,10,13,11,13,9,10,11,6,7,8,9
18,7,9,10,15,11,13,9,10,11,6,7,8,9
18,7,9,10,17,11,13,9,10,11,6,7,8,9
18,7,9,10,18,11,13,9,10,11,6,7,8,9
18,7,9,11,19,11,13,9,10,11,6,7,8,9
18,7,9,12,19,11,13,9,10,11,6,7,8,8
18,7,9,13,19,11,13,9,10,11,6,7,8,8
18,7,9,14,18,11,13,9,10,11,6,7,8,8
18,7,9,15,17,11,13,9,10,11,6,7,8,8
18,7,8,16,16,11,13,9,10,11,6,7,8,8
18,7,8,17,15,11,13,9,10,11,6,7,8,8
18,7,8,17,14,11,13,9,10,11,6,7,8,8
18,7,8,17,13,11,13,9,10,11,6,7,8,8
18,7,8,17,12,11,13,9,10,11,6,7,8,8
18,7,8,16,11,11,13,9,10,11,6,7,9,8
18,7,8,16,11,11,13,9,10,11,6,7,9,7
18,7,8,15,11,11,13,9,10,11,6,7,9,7
18,7,7,15,10,11,13,9,10,11,6,7,9,7
18,7,7,14,11,11,13,9,0,11,6,7,9,7
18,7,7,13,11,11,13,9,10,11,6,7,10,7
18,7,7,12,12,11,13,9,10,11,6,7,9,6
18,7,7,11,12,11,13,9,10,11,6,7,9,6
18,7,7,10,13,11,13,9,10,11,6,7,9,6
18,7,7,9,15,11,13,9,10,11,6,7,8,6
18,7,7,8,17,11,13,9,10,11,6,7,8,7
18,7,7,9,20,11,13,9,10,11,6,7,8,8
18,7,8,9,22,11,13,9,10,11,6,7,7,9
18,7,8,9,24,11,13,9,10,11,6,7,7,11
18,7,8,9,26,11,13,9,10,0,6,7,6,12
18,7,8,9,28,11,13,9,10,11,6,7,6,14
18,7,8,10,29,11,13,9,10,11,6,7,6,15
18,7,8,10,31,11,0,9,10,11,6,7,6,16
18,7,8,11,33,11,13,9,10,11,6,7,6,18
18,7,8,11,33,0,13,9,10,11,6,7,6,19
18,7,7,11,33,11,13,9,10,11,6,7,6,20
18,7,7,10,33,11,13,9,10,11,6,7,6,20
18,0,7,10,33,11,13,9,10,11,6,7,6,20
0,7,7,10,33,11,13,9,10,11,6,8,0,19
18,7,0,10,31,11,13,9,10,11,6,9,6,19
18,6,7,10,29,11,13,9,10,11,6,10,6,19
18,6,7,11,27,11,13,9,10,11,0,10,6,19
18,6,7,12,25,11,13,9,10,11,6,11,6,19
18,6,8,14,24,11,13,0,10,11,6,11,6,18
18,6,8,16,21,11,13,9,10,11,6,11,6,17
18,6,9,18,19,11,13,9,10,11,6,11,6,15
18,6,9,20,16,11,13,9,10,11,6,12,6,14
18,6,9,22,13,11,13,9,10,11,6,11,6,13
18,6,10,24,11,11,13,9,10,11,6,10,6,12
18,6,10,26,10,11,13,9,10,11,6,10,6,11
18,6,11,27,9,11,13,9,9,11,6,9,6,10
18,6,11,29,8,11,13,9,9,11,6,9,7,9
18,6,11,29,7,11,13,9,8,11,6,11,7,8
18,6,11,29,6,11,13,9,8,11,6,13,8,8
18,6,11,26,6,11,13,9,8,11,6,15,8,9
18,6,11,24,6,11,13,9,7,11,6,15,8,9
18,6,10,22,6,11,13,9,7,11,6,15,9,10
18,6,10,21,6,11,13,9,6,11,6,15,11,10
18,6,10,21,7,11,13,9,6,11,6,15,12,10
18,6,9,19,7,11,13,9,6,11,6,0,13,11
18,6,9,18,8,11,13,9,6,11,6,15,13,11
18,6,9,17,8,11,13,9,6,11,6,15,13,12
18,6,8,16,9,11,13,9,6,11,6,13,14,12
18,6,8,15,9,11,13,9,6,11,6,11,14,12
18,6,8,16,10,11,13,9,6,11,6,9,15,12
18,6,8,16,10,11,13,9,6,11,6,10,16,12
18,6,8,17,11,11,13,9,6,11,6,10,16,12
18,6,9,17,11,11,13,9,6,11,6,10,15,11
18,6,9,17,11,11,13,9,6,11,6,11,14,11
18,6,10,17,11,11,13,9,6,11,6,11,14,11
18,6,10,17,11,11,13,9,6,11,6,11,14,10
18,6,11,17,11,11,13,9,6,11,6,11,14,10
18,6,12,17,11,11,13,9,6,11,6,11,13,9
18,6,13,16,11,11,13,9,6,11,6,11,13,9
18,6,14,16,11,11,13,9,0,11,6,11,13,8
18,6,14,15,10,11,13,9,6,11,6,11,13,8
18,6,14,15,10,11,13,9,6,11,6,11,12,7
18,6,15,14,10,11,13,9,6,11,6,11,12,7
18,6,15,12,12,11,13,9,6,11,6,10,12,7
18,6,16,11,14,11,13,9,6,11,6,9,13,7
18,6,16,10,14,11,13,9,6,0,6,9,13,7
18,6,16,9,15,11,13,9,6,11,6,8,13,0
18,6,16,8,16,11,13,9,6,11,7,8,13,7
18,6,16,7,0,11,0,9,6,11,7,8,13,7
18,6,16,7,17,11,13,9,6,11,8,7,12,7
18,6,16,6,18,0,13,9,6,11,8,8,11,7
18,6,15,6,19,11,13,9,6,11,9,9,11,7
18,6,14,6,20,11,13,9,6,11,9,10,10,7
18,6,13,6,19,11,13,9,6,11,10,12,10,8
0,0,12,6,18,11,13,9,6,11,10,14,9,8
18,6,11,6,18,11,13,9,6,11,11,14,8,8
18,6,10,6,18,11,13,9,6,11,11,15,8,8
18,6,9,6,18,11,13,9,6,11,11,16,7,8
18,6,8,0,17,11,13,9,6,11,11,17,7,9
18,6,7,7,16,11,13,0,7,11,11,18,7,9
18,6,6,7,16,11,13,9,8,11,11,16,7,9
18,6,6,8,15,11,13,9,8,11,10,15,7,9
18,6,6,8,15,11,13,9,9,11,10,15,8,10
18,6,6,8,14,11,13,9,10,11,0,15,8,11
18,6,6,9,13,11,13,9,10,11,9,13,8,11
18,6,6,9,13,11,13,9,11,11,9,13,8,12
18,6,6,10,12,11,13,9,12,11,9,12,9,12
18,6,6,10,14,11,13,9,13,11,8,13,9,12
18,6,6,10,17,11,13,9,13,11,8,13,9,13
18,6,6,10,19,11,13,9,13,11,8,13,9,13
18,6,6,10,22,11,13,9,13,11,8,14,10,13
18,6,6,11,25,11,13,9,13,11,8,16,10,14
18,6,6,12,27,11,13,9,13,11,8,14,10,13
18,6,6,13,30,11,13,9,13,11,8,13,10,12
16,6,6,14,32,11,13,9,13,11,8,15,10,12
15,6,6,14,35,11,13,9,13,11,8,17,10,12
14,6,6,15,38,11,13,9,13,11,7,18,10,12
13,6,6,16,38,11,13,9,13,11,7,18,0,12
12,6,6,17,38,11,13,9,13,11,7,17,10,12
11,6,6,18,38,11,13,9,13,11,7,16,10,11
10,6,0,18,36,11,13,9,13,11,7,15,10,11
9,6,6,18,34,11,13,9,13,11,6,14,10,11
8,6,6,18,32,11,13,9,13,11,6,14,10,10
7,6,6,18,29,11,13,9,13,11,6,14,10,10
7,6,6,18,27,11,13,9,13,11,6,12,11,10
7,6,6,17,25,11,13,9,13,11,6,11,11,9
7,6,6,16,23,11,13,9,13,11,6,9,11,9
7,6,6,15,21,11,13,9,13,11,6,9,12,9
7,6,6,14,19,11,13,9,13,11,6,9,12,9
7,6,6,13,17,11,13,9,13,11,7,9,12,9
7,6,6,12,17,11,13,9,13,11,7,9,13,9
7,6,7,11,17,11,13,9,13,11,8,9,13,9
7,6,7,10,17,11,13,9,13,11,9,10,13,8
7,6,8,10,17,11,13,9,13,11,9,10,13,8
7,6,8,10,17,11,13,9,13,11,10,10,13,8
7,6,8,11,17,11,13,9,13,11,10,11,13,7
7,6,9,11,18,11,13,9,13,0,11,11,13,7
7,6,9,12,18,11,13,9,0,11,12,11,13,7
7,6,10,13,18,11,13,9,13,11,12,11,13,6
7,6,10,14,18,11,0,9,13,11,12,11,12,6
7,6,10,15,18,11,13,9,13,11,12,11,12,6
7,6,10,16,18,0,13,9,13,11,12,10,11,6
7,6,10,16,18,11,13,9,13,11,12,10,11,6
